,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
756,ОФЗ 29010,SU29010RMFS4,1032.3,Высокий,132.0,38.19,1000.0,2.0,76.38,2520.54,7.4,https://www.tinkoff.ru/invest/bonds/SU29010RMFS4/
757,ОФЗ 29009,SU29009RMFS6,1028.51,Высокий,101.0,37.76,1000.0,2.0,75.52,1888.0,7.34,https://www.tinkoff.ru/invest/bonds/SU29009RMFS6/
758,ПИК-Корпорация выпуск 5,RU000A105146,85899.9478181,Высокий,36.0,2274.79,92197.3,2.0,4549.58,40946.22,5.3,https://www.tinkoff.ru/invest/bonds/RU000A105146/
759,Сбер Банк 001P-SBER19,RU000A102CU4,999.5,Высокий,0.0,24.01,1000.0,2.0,48.02,0.0,4.8,https://www.tinkoff.ru/invest/bonds/RU000A102CU4/
760,Газпром капитал ЗО24-2-Е,RU000A105GZ7,97406.5784097,Высокий,2.0,252.3,98440.3,1.0,252.3,504.6,0.26,https://www.tinkoff.ru/invest/bonds/RU000A105GZ7/
761,Борец Капитал ЗО-2026,RU000A105GN3,87901.9199903,Высокий,34.0,2406.33,92197.3,2.0,4812.66,40907.61,5.48,https://www.tinkoff.ru/invest/bonds/RU000A105GN3/
762,Газпром капитал ЗО28-1-Е,RU000A105BY1,75602.0519597,Высокий,60.0,1584.36,98440.3,1.0,1584.36,95061.6,2.1,https://www.tinkoff.ru/invest/bonds/RU000A105BY1/
763,Газпром Капитал ЗО25-2-Е,RU000A105WJ8,92632.2238597,Высокий,17.0,2526.39,98440.3,1.0,2526.39,42948.63,2.73,https://www.tinkoff.ru/invest/bonds/RU000A105WJ8/
764,Газпром Капитал ЗО25-1-Е,RU000A105VL6,94994.8895,Высокий,16.0,3737.43,98440.3,1.0,3737.43,59798.88,3.93,https://www.tinkoff.ru/invest/bonds/RU000A105VL6/
765,Газпром Капитал ЗО37-1-Д,RU000A105RH2,92141.059647,Высокий,165.0,2922.85,92197.3,2.0,5845.7,239673.7,6.34,https://www.tinkoff.ru/invest/bonds/RU000A105RH2/
766,Газпром капитал ЗО31-1-Д,RU000A105JT4,71913.894,Высокий,92.0,1403.66,92197.3,2.0,2807.32,64568.36,3.9,https://www.tinkoff.ru/invest/bonds/RU000A105JT4/
767,Газпром Капитал ЗО26-1-Е,RU000A105WH2,88448.60955,Высокий,28.0,2141.07,98440.3,1.0,2141.07,59949.96,2.42,https://www.tinkoff.ru/invest/bonds/RU000A105WH2/
768,Газпром 2034,RU000A105A95,101315.5207727,Высокий,125.0,3459.47,92197.3,2.0,6918.94,214487.14,6.83,https://www.tinkoff.ru/invest/bonds/RU000A105A95/
769,Газпром Капитал ЗО27-1-ФР,RU000A105XA5,419124.96,Высокий,43.0,6848.03,511128.0,1.0,6848.03,294465.29,1.63,https://www.tinkoff.ru/invest/bonds/RU000A105XA5/
770,Газпром Капитал ЗО30-1-Д,RU000A105SG2,73939.9296675,Высокий,75.0,1303.43,92197.3,2.0,2606.86,48226.91,3.53,https://www.tinkoff.ru/invest/bonds/RU000A105SG2/
771,Газпром Капитал ЗО27-1-Е,RU000A105RZ4,82663.5684399,Высокий,39.0,1284.12,98440.3,1.0,1284.12,50080.68,1.55,https://www.tinkoff.ru/invest/bonds/RU000A105RZ4/
772,Газпром капитал ЗО29-1-Д,RU000A105KU0,74866.051546,Высокий,62.0,1183.11,92197.3,2.0,2366.22,36676.41,3.16,https://www.tinkoff.ru/invest/bonds/RU000A105KU0/
773,Газпром Капитал ЗО24-1-Ф,RU000A1059A6,112144.1388,Высокий,4.0,2097.31,113448.8,2.0,4194.62,4194.62,3.74,https://www.tinkoff.ru/invest/bonds/RU000A1059A6/
774,Нижегородская область,RU000A0ZZUT6,200.68,Высокий,6.0,3.74,200.0,4.0,14.96,3.74,7.45,https://www.tinkoff.ru/invest/bonds/RU000A0ZZUT6/
775,Газпром капитал ЗО24-1-Е,RU000A105C51,93517.3990373,Высокий,12.0,1926.96,98440.3,1.0,1926.96,23123.52,2.06,https://www.tinkoff.ru/invest/bonds/RU000A105C51/
776,Газпром 2027,RU000A1056U0,87605.87446,Высокий,40.0,1985.17,92197.3,2.0,3970.34,39703.4,4.53,https://www.tinkoff.ru/invest/bonds/RU000A1056U0/
777,Газпром Капитал ЗО28-1-Д,RU000A105R62,86315.11226,Высокий,50.0,1985.17,92197.3,2.0,3970.34,49629.25,4.6,https://www.tinkoff.ru/invest/bonds/RU000A105R62/
778,Газпром капитал ЗО27-2-Д,RU000A105JH9,81594.7026973,Высокий,43.0,1203.12,92197.3,2.0,2406.24,25265.52,2.95,https://www.tinkoff.ru/invest/bonds/RU000A105JH9/
779,Газпром Капитал ЗО26-1-Д,RU000A105RG4,90030.7556473,Высокий,27.0,2065.38,92197.3,2.0,4130.76,26849.94,4.59,https://www.tinkoff.ru/invest/bonds/RU000A105RG4/
780,Металлоинвест,RU000A105A04,81963.3997,Высокий,59.0,1353.89,92197.3,2.0,2707.78,39262.81,3.3,https://www.tinkoff.ru/invest/bonds/RU000A105A04/
781,ФосАЗО28-Д,RU000A106G56,79289.678,Высокий,58.0,1042.69,92197.3,2.0,2085.38,30238.01,2.63,https://www.tinkoff.ru/invest/bonds/RU000A106G56/
782,Лукойл ЗО-27,RU000A1059P4,82977.57,Высокий,41.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059P4/
783,ФосАгро выпуск 1,RU000A106G31,88509.5001973,Высокий,14.0,1223.22,92197.3,2.0,2446.44,8562.54,2.76,https://www.tinkoff.ru/invest/bonds/RU000A106G31/
784,Лукойл ЗО-31,RU000A1059R0,80764.7426027,Высокий,95.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059R0/
785,Лукойл ЗО-30,RU000A1059Q2,82791.331454,Высокий,77.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059Q2/
786,Лукойл ЗО-26,RU000A1059N9,91450.50187,Высокий,35.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059N9/
787,Совкомфлот ЗО-2028,RU000A105A87,85743.489,Высокий,53.0,1543.38,92197.3,2.0,3086.76,40127.88,3.6,https://www.tinkoff.ru/invest/bonds/RU000A105A87/
788,ИКС 5 ФИНАНС 003P-02,RU000A1075S4,1006.9,Средний,35.0,11.48,1000.0,12.0,137.76,22.96,13.68,https://www.tinkoff.ru/invest/bonds/RU000A1075S4/
789,ММК ЗО-2024,RU000A105H64,92105.1027,Высокий,7.0,1754.96,92197.3,2.0,3509.92,5264.88,3.81,https://www.tinkoff.ru/invest/bonds/RU000A105H64/
790,ОФЗ 52002,SU52002RMFS1,1331.373213,Высокий,50.0,14.79,1417.41,2.0,29.58,369.75,2.22,https://www.tinkoff.ru/invest/bonds/SU52002RMFS1/
791,ОФЗ 52003,SU52003RMFS9,1169.486175,Высокий,80.0,13.92,1288.69,2.0,27.84,556.8,2.38,https://www.tinkoff.ru/invest/bonds/SU52003RMFS9/
792,ОФЗ 52004,SU52004RMFS7,1098.251945,Высокий,100.0,13.14,1211.53,2.0,26.28,657.0,2.39,https://www.tinkoff.ru/invest/bonds/SU52004RMFS7/
793,ОФЗ 52005,SU52005RMFS4,946.328175,Высокий,114.0,15.57,1039.35,2.0,31.14,887.49,3.29,https://www.tinkoff.ru/invest/bonds/SU52005RMFS4/
794,ПИК-Специализированный застройщик выпуск 4,RU000A0ZZ1M2,1010.1,Высокий,52.0,58.55,1000.0,2.0,117.1,1522.3,11.59,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ1M2/
795,АФК Система выпуск 26,RU000A106Z46,1007.0,Средний,46.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106Z46/
796,ОФЗ 29021,SU29021RMFS1,983.81,Высокий,84.0,18.27,1000.0,4.0,73.08,383.67,7.43,https://www.tinkoff.ru/invest/bonds/SU29021RMFS1/
797,ОФЗ 29016,SU29016RMFS1,996.79,Высокий,37.0,20.62,1000.0,4.0,82.48,185.58,8.27,https://www.tinkoff.ru/invest/bonds/SU29016RMFS1/
798,ДОМ.РФ ИА БО-001Р-07,RU000A103125,444.996741,Средний,307.0,7.66,512.61,4.0,30.64,582.16,6.89,https://www.tinkoff.ru/invest/bonds/RU000A103125/
799,ДОМ.РФ ИА БО-001Р-08,RU000A1031K4,477.853896,Средний,329.0,7.83,565.24,4.0,31.32,642.06,6.55,https://www.tinkoff.ru/invest/bonds/RU000A1031K4/
800,ДОМ.РФ,RU000A105MN1,1009.9,Высокий,46.0,23.58,1000.0,4.0,94.32,259.38,9.34,https://www.tinkoff.ru/invest/bonds/RU000A105MN1/
801,ДОМ.РФ ИА 006P,RU000A0ZZV86,165.694756,Средний,294.0,3.74,173.83,4.0,14.96,273.02,9.03,https://www.tinkoff.ru/invest/bonds/RU000A0ZZV86/
802,ОФЗ 29015,SU29015RMFS3,994.23,Высокий,59.0,24.1,1000.0,4.0,96.4,337.4,9.7,https://www.tinkoff.ru/invest/bonds/SU29015RMFS3/
803,ОФЗ 29013,SU29013RMFS8,988.41,Высокий,82.0,20.62,1000.0,4.0,82.48,412.4,8.34,https://www.tinkoff.ru/invest/bonds/SU29013RMFS8/
804,СОПФ Инфраструктурные облигации выпуск 6,RU000A106P97,1007.0,Высокий,45.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106P97/
805,РЕСО-Лизинг выпуск 6,RU000A1049Y7,1000.0,Средний,25.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1049Y7/
806,ВТБ СУБ выпуск 5,RU000A1034P7,6000000.0,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1034P7/
807,Газпром нефть 003P-07R,RU000A107605,1001.0,Средний,47.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107605/
808,РЕСО-Лизинг БО-02П выпуск 1,RU000A104V26,1000.2,Высокий,30.0,46.81,1000.0,2.0,93.62,702.15,9.36,https://www.tinkoff.ru/invest/bonds/RU000A104V26/
809,ОФЗ 29025,SU29025RMFS2,966.7,Средний,165.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/SU29025RMFS2/
810,РЕСО-Лизинг БО-02П-05,RU000A1075J3,1002.9,Средний,119.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1075J3/
811,Газпром Капитал БО-002P-10,RU000A107084,999.3,Средний,52.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107084/
812,МТС-Банк выпуск 001P-03,RU000A107456,1012.9,Средний,35.0,0.7,1000.0,4.0,2.8,5.6,0.28,https://www.tinkoff.ru/invest/bonds/RU000A107456/
813,ППК РЭО выпуск 2,RU000A106169,1022.0,Средний,109.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106169/
814,ОФЗ 29023,SU29023RMFS7,973.88,Высокий,129.0,18.27,1000.0,4.0,73.08,584.64,7.5,https://www.tinkoff.ru/invest/bonds/SU29023RMFS7/
815,ВЭБ.РФ выпуск 4,RU000A106LL5,1015.0,Высокий,105.0,11.66,1000.0,4.0,46.64,303.16,4.6,https://www.tinkoff.ru/invest/bonds/RU000A106LL5/
816,ДОМ.РФ ИА 002P,RU000A0ZYJT2,73.54137,Средний,269.0,1.83,74.51,4.0,7.32,122.61,9.95,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJT2/
817,ВЭБ.РФ ПБО-002Р-36,RU000A105YH8,1017.1,Высокий,82.0,24.36,1000.0,4.0,97.44,487.2,9.58,https://www.tinkoff.ru/invest/bonds/RU000A105YH8/
818,ОФЗ 24021,SU24021RMFS6,1002.38,Высокий,5.0,24.1,1000.0,4.0,96.4,24.1,9.62,https://www.tinkoff.ru/invest/bonds/SU24021RMFS6/
819,ДОМ.РФ ИА 001Р-25,RU000A105H23,703.056018,Средний,107.0,5.22,761.46,12.0,62.64,41.76,8.91,https://www.tinkoff.ru/invest/bonds/RU000A105H23/
820,ОФЗ 29020,SU29020RMFS3,992.25,Высокий,46.0,20.62,1000.0,4.0,82.48,226.82,8.31,https://www.tinkoff.ru/invest/bonds/SU29020RMFS3/
821,ОФЗ 29024,SU29024RMFS5,966.0,Высокий,137.0,24.97,1000.0,4.0,99.88,848.98,10.34,https://www.tinkoff.ru/invest/bonds/SU29024RMFS5/
822,ДОМ.РФ ИА БО-001Р-18,RU000A104UV0,805.23064,Средний,102.0,8.0,813.2,12.0,96.0,64.0,11.92,https://www.tinkoff.ru/invest/bonds/RU000A104UV0/
823,ДОМ.РФ ИА БО выпуск 9,RU000A103N43,576.51982,Средний,93.0,11.05,661.45,4.0,44.2,254.15,7.67,https://www.tinkoff.ru/invest/bonds/RU000A103N43/
824,ОФЗ 29018,SU29018RMFS7,981.5,Высокий,96.0,18.27,1000.0,4.0,73.08,438.48,7.45,https://www.tinkoff.ru/invest/bonds/SU29018RMFS7/
825,Металлоинвест 001P-04,RU000A105W08,1010.6,Средний,39.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105W08/
826,ДОМ.РФ ИА 018P,RU000A102D46,384.813905,Средний,327.0,5.92,462.35,4.0,23.68,479.52,6.15,https://www.tinkoff.ru/invest/bonds/RU000A102D46/
827,ОФЗ 29019,SU29019RMFS5,991.52,Высокий,68.0,24.1,1000.0,4.0,96.4,409.7,9.72,https://www.tinkoff.ru/invest/bonds/SU29019RMFS5/
828,Газпром Капитал БО-002P-09,RU000A107050,999.7,Средний,52.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107050/
829,ВЭБ.РФ ПБО-2 выпуск 31,RU000A1042W6,1011.8,Высокий,59.0,27.49,1000.0,4.0,109.96,384.86,10.87,https://www.tinkoff.ru/invest/bonds/RU000A1042W6/
830,ОФЗ 29017,SU29017RMFS9,977.51,Высокий,105.0,18.27,1000.0,4.0,73.08,475.02,7.48,https://www.tinkoff.ru/invest/bonds/SU29017RMFS9/
831,Альфа-Банк 001Р выпуск 7,RU000A106VT7,1011.9,Средний,10.0,9.22,1000.0,12.0,110.64,0.0,10.93,https://www.tinkoff.ru/invest/bonds/RU000A106VT7/
832,Селигдар Золотые облигации,RU000A1062M5,5833.561568,Высокий,52.0,68.73,5933.24,4.0,274.92,893.49,4.71,https://www.tinkoff.ru/invest/bonds/RU000A1062M5/
833,КИВИ Финанс 001Р-02,RU000A107548,1011.6,31.10.2025,47.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107548/
834,ОФЗ 29014,SU29014RMFS6,997.08,Высокий,28.0,20.62,1000.0,4.0,82.48,144.34,8.27,https://www.tinkoff.ru/invest/bonds/SU29014RMFS6/
835,ЕАБР 003Р-008,RU000A106JX4,1011.5,Средний,55.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106JX4/
836,ДОМ.РФ ИА 09,RU000A102JB9,404.5241,Средний,324.0,6.35,484.46,4.0,25.4,514.35,6.28,https://www.tinkoff.ru/invest/bonds/RU000A102JB9/
837,Газпром Капитал выпуск 7,RU000A106375,1003.6,Высокий,52.0,1.74,1000.0,4.0,6.96,22.62,0.69,https://www.tinkoff.ru/invest/bonds/RU000A106375/
838,ОФЗ 29022,SU29022RMFS9,982.0,Высокий,116.0,24.97,1000.0,4.0,99.88,724.13,10.17,https://www.tinkoff.ru/invest/bonds/SU29022RMFS9/
839,SELGOLD002,RU000A106XD7,5932.646676,Средний,73.0,68.73,5933.24,4.0,274.92,1237.14,4.63,https://www.tinkoff.ru/invest/bonds/RU000A106XD7/
840,МТС выпуск 002P-01,RU000A1075E4,999.5,Средний,47.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1075E4/
841,Норильский никель БО-09,RU000A1069N8,1010.1,Высокий,54.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1069N8/
842,ЕАБР выпуск 3Р-007,RU000A1064L3,1008.5,Средний,53.0,48.72,1000.0,2.0,97.44,1266.72,9.66,https://www.tinkoff.ru/invest/bonds/RU000A1064L3/
843,ДОМ.РФ ИА 08,RU000A102GD1,353.813792,Средний,313.0,5.39,416.84,4.0,21.56,420.42,6.09,https://www.tinkoff.ru/invest/bonds/RU000A102GD1/
844,Нафтатранс Плюс БО-04,RU000A105CF8,1042.0,Средний,23.0,13.57,1000.0,12.0,162.84,13.57,15.63,https://www.tinkoff.ru/invest/bonds/RU000A105CF8/
845,Истрсыр БО,RU000A105ZF9,1025.1,Низкий,27.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105ZF9/
846,Сибнефтехимтрейд выпуск 2,RU000A104DZ7,1026.8,Низкий,37.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104DZ7/
847,РСХБ выпуск БО-02-002Р,RU000A1068R1,1015.0,Высокий,29.0,10.35,1000.0,12.0,124.2,20.7,12.24,https://www.tinkoff.ru/invest/bonds/RU000A1068R1/
848,РЖД 1Р-26R,RU000A106K43,1014.0,Высокий,56.0,10.09,1000.0,12.0,121.08,40.36,11.94,https://www.tinkoff.ru/invest/bonds/RU000A106K43/
849,СУЭК-Финанс выпуск 4,RU000A100Y50,-1.0,19.10.2023,70.0,31.32,,2.0,62.64,1096.2,-6264.0,https://www.tinkoff.ru/invest/bonds/RU000A100Y50/
850,Хайтэк-Интеграция,RU000A104TM1,1012.2,Низкий,18.0,31.41,1000.0,4.0,125.64,125.64,12.41,https://www.tinkoff.ru/invest/bonds/RU000A104TM1/
851,Мосгорломбард,RU000A104XJ9,1135.2,Низкий,37.0,47.68,1000.0,4.0,190.72,429.12,16.8,https://www.tinkoff.ru/invest/bonds/RU000A104XJ9/
852,ТМК 001Р выпуск 3,RU000A102TJ1,-1.0,Средний,15.0,15.92,1000.0,4.0,63.68,47.76,-6368.0,https://www.tinkoff.ru/invest/bonds/RU000A102TJ1/
853,Сегежа Групп 002P-07R,RU000A105AD7,-1.0,Средний,5.0,1.74,1000.0,4.0,6.96,1.74,-696.0,https://www.tinkoff.ru/invest/bonds/RU000A105AD7/
854,Сегежа 002P выпуск 2,RU000A1043G7,-1.0,Средний,155.0,42.02,1000.0,2.0,84.04,3235.54,-8404.0,https://www.tinkoff.ru/invest/bonds/RU000A1043G7/
855,Россети 001P выпуск 9,RU000A1065C9,-1.0,Средний,53.0,22.62,1000.0,4.0,90.48,294.06,-9048.0,https://www.tinkoff.ru/invest/bonds/RU000A1065C9/
856,Россети 001P выпуск 10,RU000A1065A3,-1.0,Средний,77.0,23.49,1000.0,4.0,93.96,446.31,-9396.0,https://www.tinkoff.ru/invest/bonds/RU000A1065A3/
857,РЖД,RU000A104SY8,-1.0,Высокий,41.0,51.42,1000.0,2.0,102.84,1028.4,-10284.0,https://www.tinkoff.ru/invest/bonds/RU000A104SY8/
858,ППК РЭО выпуск 1,RU000A105RW1,-1.0,Средний,109.0,32.19,1000.0,4.0,128.76,869.13,-12876.0,https://www.tinkoff.ru/invest/bonds/RU000A105RW1/
859,ЕвроХим выпуск 7,RU000A101L96,-1.0,Средний,17.0,35.76,1000.0,2.0,71.52,286.08,-7152.0,https://www.tinkoff.ru/invest/bonds/RU000A101L96/
860,Группа Черкизово,RU000A105M67,-1.0,Средний,48.0,24.45,1000.0,4.0,97.8,293.4,-9780.0,https://www.tinkoff.ru/invest/bonds/RU000A105M67/
861,Бизнес-Недвижимость выпуск 2,RU000A104BY4,-1.0,Средний,37.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104BY4/
862,Автодор БО-5 выпуск 4,RU000A106XM8,-1.0,Средний,34.0,41.93,1000.0,4.0,167.72,335.44,-16772.0,https://www.tinkoff.ru/invest/bonds/RU000A106XM8/
