,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
0,Альфа-Банк 2Р-22,RU000A106268,960.0,Высокий,15.0,42.28,1000.0,2.0,84.56,295.96,8.81,https://www.tinkoff.ru/invest/bonds/RU000A106268/
0,Свердловская область 35009,RU000A102CT6,694.56,Высокий,46.0,10.79,800.0,4.0,43.16,118.69,6.21,https://www.tinkoff.ru/invest/bonds/RU000A102CT6/
0,ВЭБ.РФ,RU000A104Z48,918.0,Высокий,42.0,44.2,1000.0,2.0,88.4,928.2,9.63,https://www.tinkoff.ru/invest/bonds/RU000A104Z48/
0,Красноярский край выпуск 14,RU000A0ZYFB8,479.8,Высокий,10.0,8.44,500.0,4.0,33.76,16.88,7.04,https://www.tinkoff.ru/invest/bonds/RU000A0ZYFB8/
0,Ростелеком выпуск 2,RU000A0JXPN8,999.9,Высокий,39.0,57.25,1000.0,2.0,114.5,1087.75,11.45,https://www.tinkoff.ru/invest/bonds/RU000A0JXPN8/
0,Башкирская содовая компания выпуск 3,RU000A106JZ9,956.7,Высокий,30.0,22.97,1000.0,4.0,91.88,160.79,9.6,https://www.tinkoff.ru/invest/bonds/RU000A106JZ9/
0,Банк ДОМ.РФ Зеленые облигации 001Р-01,RU000A105VR3,964.1,Высокий,13.0,42.02,1000.0,2.0,84.04,252.12,8.72,https://www.tinkoff.ru/invest/bonds/RU000A105VR3/
0,МТС 001P-23,RU000A105NA6,959.0,Высокий,11.0,18.18,1000.0,4.0,72.72,36.36,7.58,https://www.tinkoff.ru/invest/bonds/RU000A105NA6/
0,ВТБ Б-1-320,RU000A106M25,979.2,Высокий,6.0,6.44,1000.0,12.0,77.28,0.0,7.89,https://www.tinkoff.ru/invest/bonds/RU000A106M25/
0,Почта России выпуск 5,RU000A0ZZ5J9,936.7,Высокий,51.0,42.89,1000.0,2.0,85.78,1072.25,9.16,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ5J9/
0,Вымпелком 001Р-06,RU000A105TY3,925.0,Средний,49.0,22.62,1000.0,4.0,90.48,271.44,9.78,https://www.tinkoff.ru/invest/bonds/RU000A105TY3/
0,АФК Система выпуск 4,RU000A0JWYQ5,999.9,Высокий,34.0,58.55,1000.0,2.0,117.1,995.35,11.71,https://www.tinkoff.ru/invest/bonds/RU000A0JWYQ5/
0,Альфа-Банк 2Р-23,RU000A106AJ2,941.5,Высокий,23.0,41.85,1000.0,2.0,83.7,460.35,8.89,https://www.tinkoff.ru/invest/bonds/RU000A106AJ2/
0,Московская область выпуск 12,RU000A100XP4,239.225,Высокий,9.0,3.74,250.0,4.0,14.96,7.48,6.25,https://www.tinkoff.ru/invest/bonds/RU000A100XP4/
0,Свердловская область 35008,RU000A101Z17,859.9,Средний,43.0,13.22,1000.0,4.0,52.88,132.2,6.15,https://www.tinkoff.ru/invest/bonds/RU000A101Z17/
0,Новосибирская область 35023,RU000A107B19,995.5,Средний,82.0,15.14,1000.0,4.0,60.56,302.8,6.08,https://www.tinkoff.ru/invest/bonds/RU000A107B19/
0,Саратовская область выпуск 1,RU000A0ZYG60,384.0,Высокий,10.0,6.96,400.0,4.0,27.84,13.92,7.25,https://www.tinkoff.ru/invest/bonds/RU000A0ZYG60/
0,Автодор БО-3 выпуск 2,RU000A104XR2,933.7,Средний,42.0,46.11,1000.0,2.0,92.22,968.31,9.88,https://www.tinkoff.ru/invest/bonds/RU000A104XR2/
0,ВЭБ.РФ ПБО-001P-18,RU000A1013P1,864.5,Средний,34.0,31.49,1000.0,2.0,62.98,535.33,7.29,https://www.tinkoff.ru/invest/bonds/RU000A1013P1/
0,Московская область,RU000A102CR0,919.9,Высокий,34.0,12.88,1000.0,4.0,51.52,103.04,5.6,https://www.tinkoff.ru/invest/bonds/RU000A102CR0/
0,Газпром Капитал БО-001Р-07,RU000A105GE2,937.1,Высокий,22.0,39.67,1000.0,2.0,79.34,436.37,8.47,https://www.tinkoff.ru/invest/bonds/RU000A105GE2/
0,Краснодарский край выпуск 1,RU000A0JXYS9,390.28,Высокий,7.0,7.39,400.0,4.0,29.56,7.39,7.57,https://www.tinkoff.ru/invest/bonds/RU000A0JXYS9/
0,РЖД 001Р выпуск 20,RU000A101M04,854.9,Средний,38.0,31.84,1000.0,2.0,63.68,604.96,7.45,https://www.tinkoff.ru/invest/bonds/RU000A101M04/
0,Газпромбанк выпуск 10,RU000A0JUV08,966.0,Высокий,8.0,35.32,1000.0,2.0,70.64,141.28,7.31,https://www.tinkoff.ru/invest/bonds/RU000A0JUV08/
0,Ростелеком 2P-10R,RU000A105UU9,933.7,Высокий,25.0,19.92,1000.0,4.0,79.68,119.52,8.53,https://www.tinkoff.ru/invest/bonds/RU000A105UU9/
0,ГПБ (АО) БО-17,RU000A0ZYEE5,962.1,Высокий,10.0,35.32,1000.0,2.0,70.64,176.6,7.34,https://www.tinkoff.ru/invest/bonds/RU000A0ZYEE5/
0,МТС выпуск 10,RU000A100HU7,936.1,Высокий,17.0,17.31,1000.0,4.0,69.24,69.24,7.4,https://www.tinkoff.ru/invest/bonds/RU000A100HU7/
0,ОФЗ 26234,SU26234RMFS3,884.12,Высокий,18.0,19.49,1000.0,2.0,38.98,175.41,4.41,https://www.tinkoff.ru/invest/bonds/SU26234RMFS3/
0,Ростелеком 002P выпуск 2,RU000A101FG8,842.0,Средний,37.0,28.8,1000.0,2.0,57.6,518.4,6.84,https://www.tinkoff.ru/invest/bonds/RU000A101FG8/
0,Ростелеком 002P-13R,RU000A107910,1001.5,Средний,25.0,27.84,1000.0,4.0,111.36,167.04,11.12,https://www.tinkoff.ru/invest/bonds/RU000A107910/
0,МТС выпуск 18,RU000A102VL3,984.5,Высокий,2.0,28.19,1000.0,2.0,56.38,28.19,5.73,https://www.tinkoff.ru/invest/bonds/RU000A102VL3/
0,Газпром капитал БО-001Р-05,RU000A106672,920.9,Высокий,51.0,21.23,1000.0,4.0,84.92,254.76,9.22,https://www.tinkoff.ru/invest/bonds/RU000A106672/
0,Казахстан выпуск 13,RU000A101S16,763.9,Средний,89.0,34.28,1000.0,2.0,68.56,1508.32,8.97,https://www.tinkoff.ru/invest/bonds/RU000A101S16/
0,Газпромбанк 005P-01P,RU000A107A28,1000.0,Средний,35.0,27.93,1000.0,4.0,111.72,223.44,11.17,https://www.tinkoff.ru/invest/bonds/RU000A107A28/
0,Газпромбанк 003Р-01Р,RU000A106YH6,975.3,Высокий,116.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106YH6/
0,Казахстан выпуск 12,RU000A101S08,752.8,Средний,89.0,34.28,1000.0,2.0,68.56,1508.32,9.11,https://www.tinkoff.ru/invest/bonds/RU000A101S08/
0,Республика Башкортостан 34011,RU000A1026B3,641.27,Высокий,20.0,8.7,700.0,4.0,34.8,43.5,5.43,https://www.tinkoff.ru/invest/bonds/RU000A1026B3/
0,Магнит 001Р выпуск 5,RU000A1036M9,975.5,Высокий,5.0,30.54,1000.0,2.0,61.08,61.08,6.26,https://www.tinkoff.ru/invest/bonds/RU000A1036M9/
0,Новосибирская область,RU000A1011Q3,774.24,Высокий,10.0,11.22,800.0,4.0,44.88,22.44,5.8,https://www.tinkoff.ru/invest/bonds/RU000A1011Q3/
0,Удмуртская республика 35002,RU000A0JWT91,957.2,Средний,32.0,22.62,1000.0,4.0,90.48,180.96,9.45,https://www.tinkoff.ru/invest/bonds/RU000A0JWT91/
0,Газпром Капитал БО-001P-02,RU000A100LL8,974.2,Высокий,6.0,33.76,1000.0,2.0,67.52,101.28,6.93,https://www.tinkoff.ru/invest/bonds/RU000A100LL8/
0,Газпромбанк 001P выпуск 11,RU000A100HH4,977.5,Высокий,6.0,35.93,1000.0,2.0,71.86,107.79,7.35,https://www.tinkoff.ru/invest/bonds/RU000A100HH4/
0,Магнит БО-004Р-01,RU000A105KQ8,937.9,Высокий,23.0,39.67,1000.0,2.0,79.34,436.37,8.46,https://www.tinkoff.ru/invest/bonds/RU000A105KQ8/
0,Газпром нефть 003P-05R,RU000A105KP0,937.8,Высокий,23.0,19.49,1000.0,4.0,77.96,97.45,8.31,https://www.tinkoff.ru/invest/bonds/RU000A105KP0/
0,Республика Башкортостан 34013,RU000A106FT0,934.4,Высокий,30.0,20.27,1000.0,4.0,81.08,141.89,8.68,https://www.tinkoff.ru/invest/bonds/RU000A106FT0/
0,Альфа-Банк 2Р-21,RU000A105UW5,961.1,Высокий,13.0,40.72,1000.0,2.0,81.44,244.32,8.47,https://www.tinkoff.ru/invest/bonds/RU000A105UW5/
0,Ярославская область выпуск 16,RU000A0ZZEM5,668.43,Высокий,20.0,12.01,700.0,4.0,48.04,60.05,7.19,https://www.tinkoff.ru/invest/bonds/RU000A0ZZEM5/
0,РСХБ БO-01 выпуск 2,RU000A105L01,939.1,Высокий,22.0,6.53,1000.0,12.0,78.36,6.53,8.34,https://www.tinkoff.ru/invest/bonds/RU000A105L01/
0,МОЭК выпуск 4,RU000A101XS6,945.7,Высокий,30.0,43.15,1000.0,2.0,86.3,647.25,9.13,https://www.tinkoff.ru/invest/bonds/RU000A101XS6/
0,Позитив Текнолоджиз выпуск 2,RU000A105JG1,964.9,Высокий,23.0,22.62,1000.0,4.0,90.48,113.1,9.38,https://www.tinkoff.ru/invest/bonds/RU000A105JG1/
0,РусГидро БО-П08,RU000A105MW2,961.3,Высокий,11.0,18.18,1000.0,4.0,72.72,36.36,7.56,https://www.tinkoff.ru/invest/bonds/RU000A105MW2/
0,Казахстан выпуск 8,RU000A101RW0,829.5,Средний,53.0,33.32,1000.0,2.0,66.64,866.32,8.03,https://www.tinkoff.ru/invest/bonds/RU000A101RW0/
0,Газпромбанк выпуск 18,RU000A102GJ8,996.5,Высокий,83.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A102GJ8/
0,РЖД 001Р выпуск 21,RU000A102QP4,838.7,Высокий,41.0,29.67,1000.0,2.0,59.34,593.4,7.08,https://www.tinkoff.ru/invest/bonds/RU000A102QP4/
0,Автодор БО-5 выпуск 3,RU000A106R53,991.0,Средний,31.0,26.36,1000.0,4.0,105.44,184.52,10.64,https://www.tinkoff.ru/invest/bonds/RU000A106R53/
0,РЖД 001Р выпуск 16,RU000A100HY9,898.7,Высокий,29.0,34.19,1000.0,2.0,68.38,478.66,7.61,https://www.tinkoff.ru/invest/bonds/RU000A100HY9/
0,Ульяновская область выпуск 4,RU000A1040S8,715.8,Средний,34.0,15.49,750.0,4.0,61.96,123.92,8.66,https://www.tinkoff.ru/invest/bonds/RU000A1040S8/
0,РусГидро выпуск 11,RU000A106GD2,941.0,Высокий,27.0,20.53,1000.0,4.0,82.12,123.18,8.73,https://www.tinkoff.ru/invest/bonds/RU000A106GD2/
0,Магнит БО-004Р-03,RU000A105TP1,935.4,Высокий,49.0,19.92,1000.0,4.0,79.68,239.04,8.52,https://www.tinkoff.ru/invest/bonds/RU000A105TP1/
0,Магаданская область 34002,RU000A105NT6,954.2,Средний,47.0,22.97,1000.0,4.0,91.88,252.67,9.63,https://www.tinkoff.ru/invest/bonds/RU000A105NT6/
0,Краснодар,RU000A102KT9,558.42,Высокий,23.0,8.7,600.0,4.0,34.8,43.5,6.23,https://www.tinkoff.ru/invest/bonds/RU000A102KT9/
0,РОСБАНК БО-003P-01,RU000A1062L7,942.9,Высокий,27.0,42.89,1000.0,2.0,85.78,557.57,9.1,https://www.tinkoff.ru/invest/bonds/RU000A1062L7/
0,Нижегородская область выпуск 14,RU000A101665,662.13,Высокий,17.0,10.18,700.0,4.0,40.72,40.72,6.15,https://www.tinkoff.ru/invest/bonds/RU000A101665/
0,ТомскАдм 8,RU000A102LR1,560.82,Средний,23.0,8.7,600.0,4.0,34.8,43.5,6.21,https://www.tinkoff.ru/invest/bonds/RU000A102LR1/
0,Альфа-Банк выпуск 40,RU000A0ZYU21,985.3,Высокий,110.0,26.8,1000.0,2.0,53.6,1474.0,5.44,https://www.tinkoff.ru/invest/bonds/RU000A0ZYU21/
0,Газпром нефть,RU000A0ZYXV9,989.5,Высокий,2.0,30.45,1000.0,2.0,60.9,30.45,6.15,https://www.tinkoff.ru/invest/bonds/RU000A0ZYXV9/
0,Самарская область 35015,RU000A1020L5,632.03,Высокий,31.0,8.79,700.0,4.0,35.16,61.53,5.56,https://www.tinkoff.ru/invest/bonds/RU000A1020L5/
0,Сбер Банк 001P-SBER25,RU000A102YG7,899.0,Высокий,27.0,32.28,1000.0,2.0,64.56,419.64,7.18,https://www.tinkoff.ru/invest/bonds/RU000A102YG7/
0,Ростелеком 002P выпуск 6,RU000A103EZ7,894.3,Высокий,30.0,33.32,1000.0,2.0,66.64,499.8,7.45,https://www.tinkoff.ru/invest/bonds/RU000A103EZ7/
0,Всеинструменты.ру выпуск 4,RU000A1034M4,989.7,Средний,4.0,21.23,1000.0,4.0,84.92,21.23,8.58,https://www.tinkoff.ru/invest/bonds/RU000A1034M4/
0,Сбербанк,RU000A103661,886.5,Высокий,29.0,31.32,1000.0,2.0,62.64,438.48,7.07,https://www.tinkoff.ru/invest/bonds/RU000A103661/
0,Волгоградская область выпуск 7,RU000A0JXSD3,294.3,Высокий,5.0,5.13,300.0,4.0,20.52,5.13,6.97,https://www.tinkoff.ru/invest/bonds/RU000A0JXSD3/
0,Озон выпуск 1,RU000A1060X6,1010.9,Высокий,26.0,28.19,1000.0,4.0,112.76,169.14,11.15,https://www.tinkoff.ru/invest/bonds/RU000A1060X6/
0,МТС выпуск 14,RU000A101FH6,852.1,Высокий,37.0,14.27,1000.0,4.0,57.08,128.43,6.7,https://www.tinkoff.ru/invest/bonds/RU000A101FH6/
0,Нижегородская область выпуск 16,RU000A1043K9,926.5,Высокий,40.0,20.01,1000.0,4.0,80.04,200.1,8.64,https://www.tinkoff.ru/invest/bonds/RU000A1043K9/
0,Альфа-Банк 002Р-25,RU000A107AM4,1020.0,Средний,34.0,28.71,1000.0,4.0,114.84,229.68,11.26,https://www.tinkoff.ru/invest/bonds/RU000A107AM4/
0,Ненецкий АО выпуск 1,RU000A0ZYF61,96.24,Высокий,10.0,1.65,100.0,4.0,6.6,3.3,6.86,https://www.tinkoff.ru/invest/bonds/RU000A0ZYF61/
0,РСХБ выпуск БО-12-002Р,RU000A106FV6,944.3,Высокий,29.0,43.15,1000.0,2.0,86.3,604.1,9.14,https://www.tinkoff.ru/invest/bonds/RU000A106FV6/
0,Газпромбанк 1Р-26P,RU000A1064G3,940.2,Средний,111.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1064G3/
0,Сбербанк 2P-SBER44,RU000A1069P3,934.5,Высокий,28.0,40.54,1000.0,2.0,81.08,567.56,8.68,https://www.tinkoff.ru/invest/bonds/RU000A1069P3/
0,ВЭБ.РФ ПБО-001Р-19,RU000A101TB0,836.1,Средний,41.0,28.54,1000.0,2.0,57.08,570.8,6.83,https://www.tinkoff.ru/invest/bonds/RU000A101TB0/
0,Газпром Капитал,RU000A101QN1,819.5,Высокий,40.0,25.58,1000.0,2.0,51.16,511.6,6.24,https://www.tinkoff.ru/invest/bonds/RU000A101QN1/
0,ОФЗ 26229,SU26229RMFS3,911.0,Высокий,22.0,30.97,1000.0,2.0,61.94,340.67,6.8,https://www.tinkoff.ru/invest/bonds/SU26229RMFS3/
0,МТС выпуск 6,RU000A0ZYWY5,943.8,Высокий,13.0,31.41,1000.0,2.0,62.82,188.46,6.66,https://www.tinkoff.ru/invest/bonds/RU000A0ZYWY5/
0,НОВАТЭК выпуск 1,RU000A106938,934.0,Высокий,28.0,19.66,1000.0,4.0,78.64,137.62,8.42,https://www.tinkoff.ru/invest/bonds/RU000A106938/
0,Газпром нефть 003P-03R,RU000A101GJ0,935.0,Высокий,13.0,13.4,1000.0,4.0,53.6,40.2,5.73,https://www.tinkoff.ru/invest/bonds/RU000A101GJ0/
0,ОФЗ 26223,SU26223RMFS6,989.57,Высокий,2.0,28.19,1000.0,2.0,56.38,28.19,5.7,https://www.tinkoff.ru/invest/bonds/SU26223RMFS6/
0,Газпромбанк выпуск 16,RU000A101Z74,993.7,Высокий,79.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A101Z74/
0,ОФЗ 29010,SU29010RMFS4,1041.99,Высокий,131.0,57.16,1000.0,2.0,114.32,3715.4,10.97,https://www.tinkoff.ru/invest/bonds/SU29010RMFS4/
0,МТС 001Р-24,RU000A105ZP8,962.4,Высокий,14.0,19.57,1000.0,4.0,78.28,58.71,8.13,https://www.tinkoff.ru/invest/bonds/RU000A105ZP8/
0,РусГидро БО-П09,RU000A105SL2,941.8,Высокий,25.0,39.85,1000.0,2.0,79.7,478.2,8.46,https://www.tinkoff.ru/invest/bonds/RU000A105SL2/
0,МТС выпуск 7,RU000A100238,997.4,Высокий,0.0,18.79,1000.0,4.0,75.16,0.0,7.54,https://www.tinkoff.ru/invest/bonds/RU000A100238/
0,Альфа-Банк выпуск 21,RU000A0ZYBM4,1004.8,Высокий,105.0,56.9,1000.0,2.0,113.8,2958.8,11.33,https://www.tinkoff.ru/invest/bonds/RU000A0ZYBM4/
0,Сбер Банк 001P-SBER15,RU000A101C89,995.7,Высокий,0.0,27.32,1000.0,2.0,54.64,0.0,5.49,https://www.tinkoff.ru/invest/bonds/RU000A101C89/
0,ОФЗ 26227,SU26227RMFS7,974.0,Высокий,6.0,31.32,1000.0,2.0,62.64,93.96,6.43,https://www.tinkoff.ru/invest/bonds/SU26227RMFS7/
0,Норильский Никель БО-001Р выпуск 1,RU000A100VQ6,964.2,Высокий,8.0,30.45,1000.0,2.0,60.9,121.8,6.32,https://www.tinkoff.ru/invest/bonds/RU000A100VQ6/
0,Сбербанк,RU000A103G42,893.8,Высокий,31.0,32.19,1000.0,2.0,64.38,482.85,7.2,https://www.tinkoff.ru/invest/bonds/RU000A103G42/
0,Талан-Финанс выпуск 2,RU000A102US0,298.92,Средний,2.0,6.79,300.0,4.0,27.16,0.0,9.09,https://www.tinkoff.ru/invest/bonds/RU000A102US0/
0,Промсвязьбанк 003P выпуск 4,RU000A102RT4,991.0,Средний,1.0,27.75,1000.0,2.0,55.5,0.0,5.6,https://www.tinkoff.ru/invest/bonds/RU000A102RT4/
0,РусГидро БО-П06,RU000A1057P8,914.6,Высокий,32.0,36.8,1000.0,2.0,73.6,588.8,8.05,https://www.tinkoff.ru/invest/bonds/RU000A1057P8/
0,РЖД 001Р выпуск 12,RU000A1002C2,997.7,Высокий,0.0,37.67,1000.0,2.0,75.34,0.0,7.55,https://www.tinkoff.ru/invest/bonds/RU000A1002C2/
0,ИКС 5 Финанс 002Р выпуск 1,RU000A103N76,969.9,Высокий,151.0,32.19,1000.0,2.0,64.38,2414.25,6.64,https://www.tinkoff.ru/invest/bonds/RU000A103N76/
0,Камчатский край выпуск 1,RU000A0ZZSW4,389.2,Высокий,10.0,7.83,400.0,4.0,31.32,15.66,8.05,https://www.tinkoff.ru/invest/bonds/RU000A0ZZSW4/
0,Газпром нефть ПАО 003P-02R,RU000A1017J5,797.5,Высокий,71.0,15.49,1000.0,4.0,61.96,263.33,7.77,https://www.tinkoff.ru/invest/bonds/RU000A1017J5/
0,МТС 1P-20,RU000A104SU6,996.1,Высокий,28.0,25.4,1000.0,4.0,101.6,177.8,10.2,https://www.tinkoff.ru/invest/bonds/RU000A104SU6/
0,Экспобанк БО выпуск 3,RU000A102WL1,991.0,Средний,3.0,18.62,1000.0,4.0,74.48,0.0,7.52,https://www.tinkoff.ru/invest/bonds/RU000A102WL1/
0,Оренбургская область выпуск 3,RU000A0JVM81,407.6,Высокий,18.0,12.09,400.0,4.0,48.36,48.36,11.86,https://www.tinkoff.ru/invest/bonds/RU000A0JVM81/
0,ПКТ выпуск 2,RU000A0JW5E3,780.1,Высокий,25.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A0JW5E3/
0,Газпромбанк,RU000A0JUMH3,979.0,Высокий,4.0,28.8,1000.0,2.0,57.6,57.6,5.88,https://www.tinkoff.ru/invest/bonds/RU000A0JUMH3/
0,АФК Система выпуск 1,RU000A0JVUK8,975.8,Высокий,21.0,45.5,1000.0,2.0,91.0,455.0,9.33,https://www.tinkoff.ru/invest/bonds/RU000A0JVUK8/
0,Санкт-Петербург выпуск 2,RU000A0ZYKJ1,450.45,Высокий,35.0,16.53,500.0,2.0,33.06,281.01,7.34,https://www.tinkoff.ru/invest/bonds/RU000A0ZYKJ1/
0,РЖД выпуск 32,RU000A0JSGV0,950.8,Высокий,101.0,42.46,1000.0,2.0,84.92,2123.0,8.93,https://www.tinkoff.ru/invest/bonds/RU000A0JSGV0/
0,РЖД 001Р выпуск 8,RU000A0ZZGT5,999.0,Высокий,55.0,49.33,1000.0,2.0,98.66,1331.91,9.88,https://www.tinkoff.ru/invest/bonds/RU000A0ZZGT5/
0,Медси 1P01,RU000A105YA3,998.5,Высокий,169.0,21.32,1000.0,4.0,85.28,895.44,8.54,https://www.tinkoff.ru/invest/bonds/RU000A105YA3/
0,Санкт-Петербург,RU000A102A15,608.58,Высокий,39.0,18.36,700.0,2.0,36.72,348.84,6.03,https://www.tinkoff.ru/invest/bonds/RU000A102A15/
0,Газпром Капитал БО-001Р-06,RU000A106AT1,943.8,Средний,52.0,21.66,1000.0,4.0,86.64,281.58,9.18,https://www.tinkoff.ru/invest/bonds/RU000A106AT1/
0,РЖД 001Р выпуск 14,RU000A1008D7,894.9,Высокий,64.0,39.41,1000.0,2.0,78.82,1261.12,8.81,https://www.tinkoff.ru/invest/bonds/RU000A1008D7/
0,РусГидро БО-П12,RU000A106ZU6,1000.9,Средний,57.0,30.45,1000.0,4.0,121.8,426.3,12.17,https://www.tinkoff.ru/invest/bonds/RU000A106ZU6/
0,ВТБ Б-1-231,RU000A103BE8,980.0,Высокий,6.0,15.66,1000.0,4.0,62.64,15.66,6.39,https://www.tinkoff.ru/invest/bonds/RU000A103BE8/
0,РЖД 001Р выпуск 13,RU000A1007Z2,899.0,Высокий,62.0,39.41,1000.0,2.0,78.82,1221.71,8.77,https://www.tinkoff.ru/invest/bonds/RU000A1007Z2/
0,ОФЗ 46020,SU46020RMFS2,705.15,Высокий,145.0,29.93,1000.0,2.0,59.86,2154.96,8.49,https://www.tinkoff.ru/invest/bonds/SU46020RMFS2/
0,ОФЗ 26240,SU26240RMFS0,695.96,Высокий,151.0,29.58,1000.0,2.0,59.16,2218.5,8.5,https://www.tinkoff.ru/invest/bonds/SU26240RMFS0/
0,Полюс ПБО-03,RU000A105VC5,960.0,Высокий,49.0,45.07,1000.0,2.0,90.14,1081.68,9.39,https://www.tinkoff.ru/invest/bonds/RU000A105VC5/
0,ИКС 5 ФИНАНС 002Р-02,RU000A105JP2,965.8,Высокий,46.0,38.54,1000.0,2.0,77.08,886.42,7.98,https://www.tinkoff.ru/invest/bonds/RU000A105JP2/
0,Москва выпуск 74,RU000A1033Z8,856.0,Высокий,52.0,31.32,1000.0,2.0,62.64,814.32,7.32,https://www.tinkoff.ru/invest/bonds/RU000A1033Z8/
0,ОФЗ 26241,SU26241RMFS8,886.0,Высокий,106.0,41.15,1000.0,2.0,82.3,2180.95,9.29,https://www.tinkoff.ru/invest/bonds/SU26241RMFS8/
0,ОФЗ 26218,SU26218RMFS6,844.9,Высокий,92.0,36.8,1000.0,2.0,73.6,1692.8,8.71,https://www.tinkoff.ru/invest/bonds/SU26218RMFS6/
0,ФосАгро БО-П01,RU000A106516,955.6,Высокий,27.0,40.72,1000.0,2.0,81.44,529.36,8.52,https://www.tinkoff.ru/invest/bonds/RU000A106516/
0,Россети Центр 001Р-03,RU000A107AG6,1001.0,Средний,40.0,11.31,1000.0,12.0,135.72,33.93,13.56,https://www.tinkoff.ru/invest/bonds/RU000A107AG6/
0,ОФЗ 26243,SU26243RMFS4,878.59,Высокий,172.0,42.46,1000.0,2.0,84.92,3651.56,9.67,https://www.tinkoff.ru/invest/bonds/SU26243RMFS4/
0,Газпром нефть 001P-04R,RU000A0ZYLC4,965.8,Высокий,11.0,33.32,1000.0,2.0,66.64,166.6,6.9,https://www.tinkoff.ru/invest/bonds/RU000A0ZYLC4/
0,ОФЗ 26221,SU26221RMFS0,785.99,Высокий,110.0,33.32,1000.0,2.0,66.64,1832.6,8.48,https://www.tinkoff.ru/invest/bonds/SU26221RMFS0/
0,ОФЗ 26233,SU26233RMFS5,658.9,Высокий,138.0,26.45,1000.0,2.0,52.9,1825.05,8.03,https://www.tinkoff.ru/invest/bonds/SU26233RMFS5/
0,Москва выпуск 73,RU000A1030T7,914.3,Высокий,27.0,30.45,1000.0,2.0,60.9,395.85,6.66,https://www.tinkoff.ru/invest/bonds/RU000A1030T7/
0,ОФЗ 26230,SU26230RMFS1,722.99,Высокий,182.0,33.32,1000.0,2.0,66.64,3032.12,9.22,https://www.tinkoff.ru/invest/bonds/SU26230RMFS1/
0,ОФЗ 26228,SU26228RMFS5,831.24,Высокий,75.0,33.15,1000.0,2.0,66.3,1226.55,7.98,https://www.tinkoff.ru/invest/bonds/SU26228RMFS5/
0,РусГидро,RU000A105HC4,957.5,Высокий,22.0,38.98,1000.0,2.0,77.96,428.78,8.14,https://www.tinkoff.ru/invest/bonds/RU000A105HC4/
0,ОФЗ 26235,SU26235RMFS0,729.38,Высокий,86.0,25.58,1000.0,2.0,51.16,1099.94,7.01,https://www.tinkoff.ru/invest/bonds/SU26235RMFS0/
0,ОФЗ 26242,SU26242RMFS6,898.62,Высокий,68.0,38.98,1000.0,2.0,77.96,1325.32,8.68,https://www.tinkoff.ru/invest/bonds/SU26242RMFS6/
0,ОФЗ 26239,SU26239RMFS2,772.0,Высокий,90.0,29.93,1000.0,2.0,59.86,1346.85,7.75,https://www.tinkoff.ru/invest/bonds/SU26239RMFS2/
0,ОФЗ 26244,SU26244RMFS2,987.69,Высокий,122.0,41.24,1000.0,2.0,82.48,2515.64,8.35,https://www.tinkoff.ru/invest/bonds/SU26244RMFS2/
0,Банк Открытие БО-П выпуск 6,RU000A101GR3,995.2,Высокий,13.0,36.8,1000.0,2.0,73.6,220.8,7.4,https://www.tinkoff.ru/invest/bonds/RU000A101GR3/
0,ОФЗ 26236,SU26236RMFS8,805.53,Высокий,52.0,24.71,1000.0,2.0,49.42,642.46,6.14,https://www.tinkoff.ru/invest/bonds/SU26236RMFS8/
0,РЖД,RU000A104SX0,1011.0,Высокий,40.0,51.42,1000.0,2.0,102.84,1028.4,10.17,https://www.tinkoff.ru/invest/bonds/RU000A104SX0/
0,Бизнес-Недвижимость выпуск 1,RU000A1022G1,584.04,Средний,7.0,13.57,600.0,4.0,54.28,13.57,9.29,https://www.tinkoff.ru/invest/bonds/RU000A1022G1/
0,ОФЗ 26224,SU26224RMFS4,820.3,Высокий,64.0,29.93,1000.0,2.0,59.86,957.76,7.3,https://www.tinkoff.ru/invest/bonds/SU26224RMFS4/
0,ОФЗ 26237,SU26237RMFS6,817.62,Высокий,62.0,29.06,1000.0,2.0,58.12,900.86,7.11,https://www.tinkoff.ru/invest/bonds/SU26237RMFS6/
0,ОФЗ 26232,SU26232RMFS7,837.48,Высокий,45.0,26.01,1000.0,2.0,52.02,572.22,6.21,https://www.tinkoff.ru/invest/bonds/SU26232RMFS7/
0,ОФЗ 26212,SU26212RMFS9,861.6,Высокий,48.0,30.54,1000.0,2.0,61.08,732.96,7.09,https://www.tinkoff.ru/invest/bonds/SU26212RMFS9/
0,ОФЗ 26238,SU26238RMFS4,665.84,Высокий,208.0,30.45,1000.0,2.0,60.9,3166.8,9.15,https://www.tinkoff.ru/invest/bonds/SU26238RMFS4/
0,СИБУР Холдинг 001Р выпуск 1,RU000A104XW2,964.9,Высокий,24.0,19.84,1000.0,4.0,79.36,119.04,8.22,https://www.tinkoff.ru/invest/bonds/RU000A104XW2/
