,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
756,Газпром капитал ЗО28-1-Е,RU000A105BY1,76001.1183822,Высокий,60.0,1593.58,99011.1,1.0,1593.58,95614.8,2.1,https://www.tinkoff.ru/invest/bonds/RU000A105BY1/
757,Газпром Капитал ЗО27-1-Е,RU000A105RZ4,82228.71855,Высокий,39.0,1292.04,99011.1,1.0,1292.04,50389.56,1.57,https://www.tinkoff.ru/invest/bonds/RU000A105RZ4/
758,Газпром капитал ЗО31-1-Д,RU000A105JT4,72567.378,Высокий,92.0,1416.45,93035.1,2.0,2832.9,65156.7,3.9,https://www.tinkoff.ru/invest/bonds/RU000A105JT4/
759,Газпром Капитал ЗО25-1-Е,RU000A105VL6,95347.6893,Высокий,16.0,3759.1,99011.1,1.0,3759.1,60145.6,3.94,https://www.tinkoff.ru/invest/bonds/RU000A105VL6/
760,Газпром Капитал ЗО30-1-Д,RU000A105SG2,74479.5284103,Высокий,75.0,1315.27,93035.1,2.0,2630.54,48664.99,3.53,https://www.tinkoff.ru/invest/bonds/RU000A105SG2/
761,Газпром Капитал ЗО37-1-Д,RU000A105RH2,94793.46339,Высокий,165.0,2949.3,93035.1,2.0,5898.6,241842.6,6.22,https://www.tinkoff.ru/invest/bonds/RU000A105RH2/
762,Свердловская область,RU000A102HF4,499.45,Высокий,1.0,6.35,500.0,4.0,25.4,0.0,5.09,https://www.tinkoff.ru/invest/bonds/RU000A102HF4/
763,Газпром 2034,RU000A105A95,103992.0297972,Высокий,125.0,3490.44,93035.1,2.0,6980.88,216407.28,6.71,https://www.tinkoff.ru/invest/bonds/RU000A105A95/
764,Газпром капитал ЗО29-1-Д,RU000A105KU0,76309.9940028,Высокий,62.0,1193.81,93035.1,2.0,2387.62,37008.11,3.13,https://www.tinkoff.ru/invest/bonds/RU000A105KU0/
765,Газпром Капитал ЗО26-1-Е,RU000A105WH2,89119.89111,Высокий,28.0,2153.42,99011.1,1.0,2153.42,60295.76,2.42,https://www.tinkoff.ru/invest/bonds/RU000A105WH2/
766,Газпром Капитал ЗО27-1-ФР,RU000A105XA5,429185.945,Высокий,43.0,6927.98,517091.5,1.0,6927.98,297903.14,1.61,https://www.tinkoff.ru/invest/bonds/RU000A105XA5/
767,Газпром капитал ЗО27-2-Д,RU000A105JH9,82512.3650145,Высокий,43.0,1214.09,93035.1,2.0,2428.18,25495.89,2.94,https://www.tinkoff.ru/invest/bonds/RU000A105JH9/
768,Газпром Капитал ЗО28-1-Д,RU000A105R62,87131.4646944,Высокий,50.0,2003.26,93035.1,2.0,4006.52,50081.5,4.6,https://www.tinkoff.ru/invest/bonds/RU000A105R62/
769,Нижегородская область,RU000A0ZZUT6,199.08,Высокий,6.0,3.74,200.0,4.0,14.96,3.74,7.51,https://www.tinkoff.ru/invest/bonds/RU000A0ZZUT6/
770,Ямало-Ненецкий АО выпуск 2,RU000A0JX0Z8,49.97,Высокий,0.0,1.04,50.0,4.0,4.16,0.0,8.32,https://www.tinkoff.ru/invest/bonds/RU000A0JX0Z8/
771,Газпром Капитал ЗО26-1-Д,RU000A105RG4,90932.50674,Высокий,27.0,2084.17,93035.1,2.0,4168.34,27094.21,4.58,https://www.tinkoff.ru/invest/bonds/RU000A105RG4/
772,ПИК-Специализированный застройщик выпуск 4,RU000A0ZZ1M2,1029.5,Высокий,52.0,58.55,1000.0,2.0,117.1,1522.3,11.37,https://www.tinkoff.ru/invest/bonds/RU000A0ZZ1M2/
773,Металлоинвест,RU000A105A04,83729.6362629,Высокий,59.0,1366.25,93035.1,2.0,2732.5,39621.25,3.26,https://www.tinkoff.ru/invest/bonds/RU000A105A04/
774,Лукойл ЗО-27,RU000A1059P4,84644.6364714,Высокий,41.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059P4/
775,Совкомфлот ЗО-2028,RU000A105A87,86706.5733927,Высокий,53.0,1558.08,93035.1,2.0,3116.16,40510.08,3.59,https://www.tinkoff.ru/invest/bonds/RU000A105A87/
776,ФосАЗО28-Д,RU000A106G56,81637.369899,Высокий,58.0,1052.18,93035.1,2.0,2104.36,30513.22,2.58,https://www.tinkoff.ru/invest/bonds/RU000A106G56/
777,ММК ЗО-2024,RU000A105H64,92476.8894,Высокий,7.0,1770.97,93035.1,2.0,3541.94,5312.91,3.83,https://www.tinkoff.ru/invest/bonds/RU000A105H64/
778,Лукойл ЗО-30,RU000A1059Q2,84196.3933596,Высокий,77.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059Q2/
779,Лукойл ЗО-26,RU000A1059N9,92104.749,Высокий,35.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059N9/
780,Лукойл ЗО-31,RU000A1059R0,84838.70769,Высокий,95.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059R0/
781,ФосАгро выпуск 1,RU000A106G31,90976.233237,Высокий,14.0,1234.27,93035.1,2.0,2468.54,8639.89,2.71,https://www.tinkoff.ru/invest/bonds/RU000A106G31/
782,ОФЗ 52003,SU52003RMFS9,1177.3661371,Высокий,80.0,13.92,1288.33,2.0,27.84,556.8,2.36,https://www.tinkoff.ru/invest/bonds/SU52003RMFS9/
783,ОФЗ 52002,SU52002RMFS1,1336.2546001,Высокий,50.0,14.79,1417.01,2.0,29.58,369.75,2.21,https://www.tinkoff.ru/invest/bonds/SU52002RMFS1/
784,ОФЗ 52004,SU52004RMFS7,1103.2487472,Высокий,100.0,13.14,1211.19,2.0,26.28,657.0,2.38,https://www.tinkoff.ru/invest/bonds/SU52004RMFS7/
785,ОФЗ 52005,SU52005RMFS4,952.81802,Высокий,114.0,15.57,1039.06,2.0,31.14,887.49,3.27,https://www.tinkoff.ru/invest/bonds/SU52005RMFS4/
786,СУЭК-Финанс выпуск 3,RU000A100VG7,998.0,26.03.2024,70.0,8.61,1000.0,2.0,17.22,301.35,1.73,https://www.tinkoff.ru/invest/bonds/RU000A100VG7/
787,Нафтатранс Плюс БО-04,RU000A105CF8,1035.5,Средний,23.0,13.57,1000.0,12.0,162.84,13.57,15.73,https://www.tinkoff.ru/invest/bonds/RU000A105CF8/
788,РусГидро БО-П10,RU000A106037,1009.2,Высокий,52.0,30.97,1000.0,4.0,123.88,402.61,12.28,https://www.tinkoff.ru/invest/bonds/RU000A106037/
789,ИКС 5 ФИНАНС 003P-02,RU000A1075S4,1010.0,Средний,35.0,11.48,1000.0,12.0,137.76,22.96,13.64,https://www.tinkoff.ru/invest/bonds/RU000A1075S4/
790,АФК Система выпуск 26,RU000A106Z46,1006.9,Средний,46.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106Z46/
791,ОФЗ 29021,SU29021RMFS1,985.9,Высокий,84.0,18.27,1000.0,4.0,73.08,383.67,7.41,https://www.tinkoff.ru/invest/bonds/SU29021RMFS1/
792,ОФЗ 29016,SU29016RMFS1,998.0,Высокий,37.0,20.62,1000.0,4.0,82.48,185.58,8.26,https://www.tinkoff.ru/invest/bonds/SU29016RMFS1/
793,ДОМ.РФ ИА БО-001Р-07,RU000A103125,421.519203,Средний,307.0,7.66,512.61,4.0,30.64,582.16,7.27,https://www.tinkoff.ru/invest/bonds/RU000A103125/
794,ДОМ.РФ ИА БО-001Р-08,RU000A1031K4,452.75724,Средний,329.0,7.83,565.24,4.0,31.32,642.06,6.92,https://www.tinkoff.ru/invest/bonds/RU000A1031K4/
795,ДОМ.РФ,RU000A105MN1,1000.0,Высокий,46.0,23.58,1000.0,4.0,94.32,259.38,9.43,https://www.tinkoff.ru/invest/bonds/RU000A105MN1/
796,ДОМ.РФ ИА 006P,RU000A0ZZV86,165.1385,Средний,294.0,3.74,173.83,4.0,14.96,273.02,9.06,https://www.tinkoff.ru/invest/bonds/RU000A0ZZV86/
797,ОФЗ 29015,SU29015RMFS3,997.5,Высокий,59.0,24.1,1000.0,4.0,96.4,337.4,9.66,https://www.tinkoff.ru/invest/bonds/SU29015RMFS3/
798,ОФЗ 29013,SU29013RMFS8,989.4,Высокий,82.0,20.62,1000.0,4.0,82.48,412.4,8.34,https://www.tinkoff.ru/invest/bonds/SU29013RMFS8/
799,СОПФ Инфраструктурные облигации выпуск 6,RU000A106P97,1007.5,Высокий,45.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106P97/
800,РЕСО-Лизинг выпуск 6,RU000A1049Y7,1006.4,Средний,25.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1049Y7/
801,ВТБ СУБ выпуск 5,RU000A1034P7,5999000.0,Средний,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1034P7/
802,РЕСО-Лизинг БО-02П выпуск 1,RU000A104V26,1054.9,Высокий,30.0,46.81,1000.0,2.0,93.62,702.15,8.87,https://www.tinkoff.ru/invest/bonds/RU000A104V26/
803,ОФЗ 29025,SU29025RMFS2,968.3,Средний,165.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/SU29025RMFS2/
804,Газпром Капитал БО-002P-10,RU000A107084,999.9,Средний,52.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107084/
805,МТС-Банк выпуск 001P-03,RU000A107456,1011.3,Средний,35.0,0.7,1000.0,4.0,2.8,5.6,0.28,https://www.tinkoff.ru/invest/bonds/RU000A107456/
806,ППК РЭО выпуск 2,RU000A106169,1012.6,Средний,109.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106169/
807,ОФЗ 29023,SU29023RMFS7,973.5,Высокий,129.0,18.27,1000.0,4.0,73.08,584.64,7.51,https://www.tinkoff.ru/invest/bonds/SU29023RMFS7/
808,ВЭБ.РФ выпуск 4,RU000A106LL5,1018.0,Высокий,105.0,11.66,1000.0,4.0,46.64,303.16,4.58,https://www.tinkoff.ru/invest/bonds/RU000A106LL5/
809,ДОМ.РФ ИА 002P,RU000A0ZYJT2,72.781368,Средний,269.0,1.83,74.51,4.0,7.32,122.61,10.06,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJT2/
810,ВЭБ.РФ ПБО-002Р-36,RU000A105YH8,1019.0,Высокий,82.0,24.36,1000.0,4.0,97.44,487.2,9.56,https://www.tinkoff.ru/invest/bonds/RU000A105YH8/
811,ОФЗ 24021,SU24021RMFS6,1002.5,Высокий,5.0,24.1,1000.0,4.0,96.4,24.1,9.62,https://www.tinkoff.ru/invest/bonds/SU24021RMFS6/
812,ДОМ.РФ ИА 001Р-25,RU000A105H23,712.421976,Средний,107.0,5.22,761.46,12.0,62.64,41.76,8.79,https://www.tinkoff.ru/invest/bonds/RU000A105H23/
813,ОФЗ 29020,SU29020RMFS3,993.02,Высокий,46.0,20.62,1000.0,4.0,82.48,226.82,8.31,https://www.tinkoff.ru/invest/bonds/SU29020RMFS3/
814,ОФЗ 29024,SU29024RMFS5,967.0,Высокий,137.0,24.97,1000.0,4.0,99.88,848.98,10.33,https://www.tinkoff.ru/invest/bonds/SU29024RMFS5/
815,ДОМ.РФ ИА БО-001Р-18,RU000A104UV0,829.70796,Средний,102.0,8.0,813.2,12.0,96.0,64.0,11.57,https://www.tinkoff.ru/invest/bonds/RU000A104UV0/
816,ДОМ.РФ ИА БО выпуск 9,RU000A103N43,565.341315,Средний,93.0,11.05,661.45,4.0,44.2,254.15,7.82,https://www.tinkoff.ru/invest/bonds/RU000A103N43/
817,ОФЗ 29018,SU29018RMFS7,982.0,Высокий,96.0,18.27,1000.0,4.0,73.08,438.48,7.44,https://www.tinkoff.ru/invest/bonds/SU29018RMFS7/
818,Металлоинвест 001P-04,RU000A105W08,1000.6,Средний,39.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105W08/
819,ДОМ.РФ ИА 018P,RU000A102D46,375.05832,Средний,327.0,5.92,462.35,4.0,23.68,479.52,6.31,https://www.tinkoff.ru/invest/bonds/RU000A102D46/
820,ОФЗ 29019,SU29019RMFS5,992.99,Высокий,68.0,24.1,1000.0,4.0,96.4,409.7,9.71,https://www.tinkoff.ru/invest/bonds/SU29019RMFS5/
821,Газпром Капитал БО-002P-09,RU000A107050,999.9,Средний,52.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107050/
822,ВЭБ.РФ ПБО-2 выпуск 31,RU000A1042W6,1014.0,Высокий,59.0,27.49,1000.0,4.0,109.96,384.86,10.84,https://www.tinkoff.ru/invest/bonds/RU000A1042W6/
823,ОФЗ 29017,SU29017RMFS9,979.5,Высокий,105.0,18.27,1000.0,4.0,73.08,475.02,7.46,https://www.tinkoff.ru/invest/bonds/SU29017RMFS9/
824,Альфа-Банк 001Р выпуск 7,RU000A106VT7,1006.9,Средний,10.0,9.22,1000.0,12.0,110.64,0.0,10.99,https://www.tinkoff.ru/invest/bonds/RU000A106VT7/
825,Селигдар Золотые облигации,RU000A1062M5,5856.701204,Высокий,52.0,70.73,5933.24,4.0,282.92,919.49,4.83,https://www.tinkoff.ru/invest/bonds/RU000A1062M5/
826,КИВИ Финанс 001Р-02,RU000A107548,1026.0,31.10.2025,47.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107548/
827,ОФЗ 29014,SU29014RMFS6,997.32,Высокий,28.0,20.62,1000.0,4.0,82.48,144.34,8.27,https://www.tinkoff.ru/invest/bonds/SU29014RMFS6/
828,ЕАБР 003Р-008,RU000A106JX4,1015.0,Средний,55.0,0.0,1000.0,2.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A106JX4/
829,ДОМ.РФ ИА 09,RU000A102JB9,406.994846,Средний,324.0,6.35,484.46,4.0,25.4,514.35,6.24,https://www.tinkoff.ru/invest/bonds/RU000A102JB9/
830,Газпром Капитал выпуск 7,RU000A106375,1003.9,Высокий,52.0,1.74,1000.0,4.0,6.96,22.62,0.69,https://www.tinkoff.ru/invest/bonds/RU000A106375/
831,ОФЗ 29022,SU29022RMFS9,986.98,Высокий,116.0,24.97,1000.0,4.0,99.88,724.13,10.12,https://www.tinkoff.ru/invest/bonds/SU29022RMFS9/
832,SELGOLD002,RU000A106XD7,5986.566647,Средний,73.0,70.73,5950.27,4.0,282.92,1273.14,4.73,https://www.tinkoff.ru/invest/bonds/RU000A106XD7/
833,МТС выпуск 002P-01,RU000A1075E4,1003.1,Средний,47.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1075E4/
834,Норильский никель БО-09,RU000A1069N8,1014.0,Высокий,54.0,0.0,1000.0,4.0,0.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1069N8/
835,ЕАБР выпуск 3Р-007,RU000A1064L3,1015.0,Средний,53.0,48.72,1000.0,2.0,97.44,1266.72,9.6,https://www.tinkoff.ru/invest/bonds/RU000A1064L3/
836,ДОМ.РФ ИА 08,RU000A102GD1,340.97512,Средний,313.0,5.39,416.84,4.0,21.56,420.42,6.32,https://www.tinkoff.ru/invest/bonds/RU000A102GD1/
837,Леди&Джентльмен выпуск 1,RU000A1014V7,1000.0,Средний,0.0,10.0,1000.0,12.0,120.0,0.0,12.0,https://www.tinkoff.ru/invest/bonds/RU000A1014V7/
838,Истрсыр БО,RU000A105ZF9,1040.3,Низкий,27.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105ZF9/
839,Хайтэк-Интеграция,RU000A104TM1,1006.0,Низкий,18.0,31.41,1000.0,4.0,125.64,125.64,12.49,https://www.tinkoff.ru/invest/bonds/RU000A104TM1/
840,Сибнефтехимтрейд выпуск 2,RU000A104DZ7,1037.2,Низкий,37.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104DZ7/
841,РСХБ выпуск БО-02-002Р,RU000A1068R1,1014.5,Высокий,30.0,10.35,1000.0,12.0,124.2,20.7,12.24,https://www.tinkoff.ru/invest/bonds/RU000A1068R1/
842,РЖД 1Р-26R,RU000A106K43,1015.0,Высокий,56.0,10.09,1000.0,12.0,121.08,40.36,11.93,https://www.tinkoff.ru/invest/bonds/RU000A106K43/
843,СУЭК-Финанс выпуск 4,RU000A100Y50,-1.0,19.10.2023,71.0,31.32,,2.0,62.64,1096.2,-6264.0,https://www.tinkoff.ru/invest/bonds/RU000A100Y50/
844,Мосгорломбард,RU000A104XJ9,1148.7,Низкий,37.0,47.68,1000.0,4.0,190.72,429.12,16.6,https://www.tinkoff.ru/invest/bonds/RU000A104XJ9/
845,ТМК 001Р выпуск 3,RU000A102TJ1,-1.0,Средний,15.0,15.92,1000.0,4.0,63.68,47.76,-6368.0,https://www.tinkoff.ru/invest/bonds/RU000A102TJ1/
846,Сегежа Групп 002P-07R,RU000A105AD7,-1.0,Средний,5.0,1.74,1000.0,4.0,6.96,1.74,-696.0,https://www.tinkoff.ru/invest/bonds/RU000A105AD7/
847,Сегежа 002P выпуск 2,RU000A1043G7,-1.0,Средний,155.0,42.02,1000.0,2.0,84.04,3235.54,-8404.0,https://www.tinkoff.ru/invest/bonds/RU000A1043G7/
848,Россети 001P выпуск 9,RU000A1065C9,-1.0,Средний,53.0,22.62,1000.0,4.0,90.48,294.06,-9048.0,https://www.tinkoff.ru/invest/bonds/RU000A1065C9/
849,Россети 001P выпуск 10,RU000A1065A3,-1.0,Средний,77.0,23.49,1000.0,4.0,93.96,446.31,-9396.0,https://www.tinkoff.ru/invest/bonds/RU000A1065A3/
850,РЖД,RU000A104SY8,-1.0,Высокий,41.0,51.42,1000.0,2.0,102.84,1028.4,-10284.0,https://www.tinkoff.ru/invest/bonds/RU000A104SY8/
851,ППК РЭО выпуск 1,RU000A105RW1,-1.0,Средний,109.0,32.19,1000.0,4.0,128.76,869.13,-12876.0,https://www.tinkoff.ru/invest/bonds/RU000A105RW1/
852,ЕвроХим выпуск 7,RU000A101L96,-1.0,Средний,17.0,35.76,1000.0,2.0,71.52,286.08,-7152.0,https://www.tinkoff.ru/invest/bonds/RU000A101L96/
853,Группа Черкизово,RU000A105M67,-1.0,Средний,49.0,24.45,1000.0,4.0,97.8,293.4,-9780.0,https://www.tinkoff.ru/invest/bonds/RU000A105M67/
854,Бизнес-Недвижимость выпуск 2,RU000A104BY4,-1.0,Средний,37.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A104BY4/
855,Автодор БО-5 выпуск 4,RU000A106XM8,-1.0,Средний,34.0,41.93,1000.0,4.0,167.72,335.44,-16772.0,https://www.tinkoff.ru/invest/bonds/RU000A106XM8/
