,Название,Код,Цена,Рейтинг,Срок(месяца),Дата купона,НКД,Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Осталось выплат,Доходность(% в год),Доходность(все время),Ссылка,Статус квал. инвестора
0,Газпром капитал ЗО28-1-Е,RU000A105BY1,82510.2871,Высокий,55.0,2024-11-17 00:00:00,688.0,1601.67,99529.9,1.0,1601.67,5.0,1.94,8008.0,https://www.tinkoff.ru/invest/bonds/RU000A105BY1/,Не важен / Неизвестно
0,Газпром Капитал ЗО27-1-ФР,RU000A105XA5,435736.6425,Высокий,38.0,2024-06-30 00:00:00,5930.0,6828.02,509633.5,1.0,6828.02,3.0,1.57,20484.0,https://www.tinkoff.ru/invest/bonds/RU000A105XA5/,Не важен / Неизвестно
0,Банк Открытие БО-П выпуск 6,RU000A101GR3,943.0,Высокий,10.0,2024-08-27 00:00:00,,0.0,1000.0,2.0,0.0,2.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A101GR3/,Не важен / Неизвестно
0,Газпром Капитал ЗО25-2-Е,RU000A105WJ8,96442.8806216,Высокий,12.0,2024-04-15 00:00:00,2831.0,2554.41,99529.9,1.0,2554.41,1.0,2.65,2554.0,https://www.tinkoff.ru/invest/bonds/RU000A105WJ8/,Не важен / Неизвестно
0,Газпром капитал ЗО31-1-Д,RU000A105JT4,77766.16821,Высокий,87.0,2024-07-14 00:00:00,700.0,1406.27,92366.0,2.0,2812.54,14.0,3.62,19688.0,https://www.tinkoff.ru/invest/bonds/RU000A105JT4/,Не важен / Неизвестно
0,Russia 2047,RU000A0JXU14,16462835.5368,Высокий,278.0,2024-06-23 00:00:00,266716.0,421881.27,18473200.0,2.0,843762.54,46.0,5.13,19406538.0,https://www.tinkoff.ru/invest/bonds/RU000A0JXU14/,Не важен / Неизвестно
0,Газпром Капитал ЗО28-1-Д,RU000A105R62,89234.700234,Высокий,46.0,2024-08-06 00:00:00,711.0,1988.82,92366.0,2.0,3977.64,8.0,4.46,15911.0,https://www.tinkoff.ru/invest/bonds/RU000A105R62/,Не важен / Неизвестно
0,ТМК ЗО-2027,RU000A107JN3,88625.177,Высокий,34.0,2024-08-12 00:00:00,551.0,1727.65,92366.0,2.0,3455.3,6.0,3.9,10366.0,https://www.tinkoff.ru/invest/bonds/RU000A107JN3/,Не важен / Неизвестно
0,Газпром капитал ЗО24-1-Е,RU000A105C51,97041.6525,Высокий,7.0,2024-11-22 00:00:00,807.0,1948.28,99529.9,1.0,1948.28,1.0,2.01,1948.0,https://www.tinkoff.ru/invest/bonds/RU000A105C51/,Не важен / Неизвестно
0,РУСАЛ AED выпуск 4,RU000A106V57,25276.4535,Высокий,17.0,2024-09-06 00:00:00,102.0,649.19,25150.7,2.0,1298.38,3.0,5.14,1948.0,https://www.tinkoff.ru/invest/bonds/RU000A106V57/,Не важен / Неизвестно
0,Газпром Капитал ЗО26-1-Д,RU000A105RG4,91534.613634,Высокий,22.0,2024-08-11 00:00:00,674.0,2069.21,92366.0,2.0,4138.42,4.0,4.52,8277.0,https://www.tinkoff.ru/invest/bonds/RU000A105RG4/,Не важен / Неизвестно
0,Газпром капитал ЗО27-2-Д,RU000A105JH9,85239.316538,Высокий,38.0,2024-06-29 00:00:00,715.0,1205.3,92366.0,2.0,2410.6,6.0,2.83,7232.0,https://www.tinkoff.ru/invest/bonds/RU000A105JH9/,Не важен / Неизвестно
0,Совкомбанк СЗО-04,RU000A107E99,94665.821034,Высокий,72.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107E99/,Не важен / Неизвестно
0,Газпром ЗО27-1-Д,RU000A1056U0,90943.5636,Высокий,35.0,2024-09-23 00:00:00,110.0,1988.82,92366.0,2.0,3977.64,6.0,4.37,11933.0,https://www.tinkoff.ru/invest/bonds/RU000A1056U0/,Не важен / Неизвестно
0,ОФЗ 52002,SU52002RMFS1,1328.1674583,Высокий,46.0,2024-08-07 00:00:00,5.0,15.66,1471.67,2.0,31.32,8.0,2.36,125.0,https://www.tinkoff.ru/invest/bonds/SU52002RMFS1/,Не важен / Неизвестно
0,МКБ ЗО24-2,RU000A107VW9,92181.268,Средний,2.0,2024-06-25 00:00:00,1772.0,2861.52,92366.0,1.0,2861.52,0.0,3.1,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107VW9/,Не важен / Неизвестно
0,ОФЗ 52003,SU52003RMFS9,1150.831002,Высокий,75.0,2024-07-24 00:00:00,6.0,14.62,1338.02,2.0,29.24,12.0,2.54,175.0,https://www.tinkoff.ru/invest/bonds/SU52003RMFS9/,Не важен / Неизвестно
0,Норильский никель ЗО25-Д,RU000A107BL4,89114.7168,Высокий,17.0,2024-09-11 00:00:00,137.0,1024.51,92366.0,2.0,2049.02,3.0,2.3,3074.0,https://www.tinkoff.ru/invest/bonds/RU000A107BL4/,Не важен / Неизвестно
0,Russia 2035,RU000A1006S9,18334651.0,Высокий,131.0,2024-09-28 00:00:00,10474.0,409827.42,18473200.0,2.0,819654.84,22.0,4.47,9016203.0,https://www.tinkoff.ru/invest/bonds/RU000A1006S9/,Не важен / Неизвестно
0,Совкомфлот ЗО-2028,RU000A105A87,87999.951546,Высокий,48.0,2024-04-26 00:00:00,1540.0,1546.86,92366.0,2.0,3093.72,8.0,3.52,12375.0,https://www.tinkoff.ru/invest/bonds/RU000A105A87/,Не важен / Неизвестно
0,ОФЗ 52005,SU52005RMFS4,887.1286198,Высокий,109.0,2024-05-22 00:00:00,9.0,11.74,1079.14,2.0,23.48,18.0,2.65,211.0,https://www.tinkoff.ru/invest/bonds/SU52005RMFS4/,Не важен / Неизвестно
0,ОФЗ 52004,SU52004RMFS7,1060.8458194,Высокий,95.0,2024-09-25 00:00:00,0.0,13.75,1257.91,2.0,27.5,16.0,2.59,220.0,https://www.tinkoff.ru/invest/bonds/SU52004RMFS7/,Не важен / Неизвестно
0,Лукойл ЗО-30,RU000A1059Q2,87000.089596,Высокий,73.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059Q2/,Не важен / Неизвестно
0,НЛМК ЗО26-Д,RU000A107EL8,91303.791,Высокий,25.0,2024-05-30 00:00:00,1471.0,1887.9,92366.0,2.0,3775.8,4.0,4.14,7552.0,https://www.tinkoff.ru/invest/bonds/RU000A107EL8/,Не важен / Неизвестно
0,РСХБ выпуск БО-02-002Р,RU000A1068R1,1007.5,Высокий,25.0,2024-04-24 00:00:00,4.0,12.62,1000.0,12.0,151.44,25.0,15.03,316.0,https://www.tinkoff.ru/invest/bonds/RU000A1068R1/,Не важен / Неизвестно
0,Металлоинвест ЗО-28,RU000A105A04,85530.823634,Высокий,54.0,2024-04-22 00:00:00,1385.0,1356.42,92366.0,2.0,2712.84,9.0,3.17,12208.0,https://www.tinkoff.ru/invest/bonds/RU000A105A04/,Не важен / Неизвестно
0,Лукойл ЗО-31,RU000A1059R0,84494.938944,Высокий,90.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059R0/,Не важен / Неизвестно
0,Лукойл ЗО-26,RU000A1059N9,92825.52085,Высокий,31.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059N9/,Не важен / Неизвестно
0,ММК ЗО-2024,RU000A105H64,92364.337412,Высокий,2.0,2024-06-13 00:00:00,1223.0,1758.18,92366.0,2.0,3516.36,0.0,3.81,0.0,https://www.tinkoff.ru/invest/bonds/RU000A105H64/,Не важен / Неизвестно
0,ФосАЗО28-Д,RU000A106G56,84884.261634,Высокий,53.0,2024-09-16 00:00:00,107.0,1044.61,92366.0,2.0,2089.22,9.0,2.46,9401.0,https://www.tinkoff.ru/invest/bonds/RU000A106G56/,Не важен / Неизвестно
0,Лукойл ЗО-27,RU000A1059P4,87747.7,Высокий,36.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1059P4/,Не важен / Неизвестно
0,ФосАгро ЗО25-Д,RU000A106G31,91349.974,Высокий,9.0,2024-07-23 00:00:00,540.0,1225.39,92366.0,2.0,2450.78,2.0,2.68,2451.0,https://www.tinkoff.ru/invest/bonds/RU000A106G31/,Не важен / Неизвестно
0,Газпром нефть выпуск 6,RU000A106565,1006.2,Высокий,48.0,2024-04-19 00:00:00,35.0,37.5,1000.0,4.0,150.0,16.0,14.91,600.0,https://www.tinkoff.ru/invest/bonds/RU000A106565/,Не важен / Неизвестно
0,Банк Открытие БО-П выпуск 7,RU000A102R73,970.7,Высокий,22.0,2024-08-09 00:00:00,,0.0,1000.0,2.0,0.0,4.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A102R73/,Не важен / Неизвестно
0,АльфаБанк 002Р выпуск 12,RU000A1036E6,986.0,Высокий,2.0,2024-06-04 00:00:00,23.0,31.15,1000.0,2.0,62.3,0.0,6.32,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1036E6/,Не важен / Неизвестно
0,АФК Система выпуск 26,RU000A106Z46,1000.0,Высокий,41.0,2024-04-02 00:00:00,,38.02,1000.0,4.0,152.08,14.0,15.21,532.0,https://www.tinkoff.ru/invest/bonds/RU000A106Z46/,Не важен / Неизвестно
0,ОФЗ 29021,SU29021RMFS1,990.98,Высокий,79.0,2024-06-05 00:00:00,11.0,33.49,1000.0,4.0,133.96,26.0,13.52,871.0,https://www.tinkoff.ru/invest/bonds/SU29021RMFS1/,Не важен / Неизвестно
0,ОФЗ 29016,SU29016RMFS1,999.87,Высокий,32.0,2024-06-26 00:00:00,2.0,33.76,1000.0,4.0,135.04,11.0,13.51,371.0,https://www.tinkoff.ru/invest/bonds/SU29016RMFS1/,Не важен / Неизвестно
0,ДОМ.РФ ИА БО-001Р-07,RU000A103125,378.753595,Средний,302.0,2024-06-28 00:00:00,0.0,6.87,454.85,4.0,27.48,101.0,7.26,694.0,https://www.tinkoff.ru/invest/bonds/RU000A103125/,Не важен / Неизвестно
0,ДОМ.РФ ИА БО-001Р-08,RU000A1031K4,432.796275,Средний,324.0,2024-04-28 00:00:00,6.0,8.09,539.31,4.0,32.36,108.0,7.48,874.0,https://www.tinkoff.ru/invest/bonds/RU000A1031K4/,Не важен / Неизвестно
0,ДОМ.РФ,RU000A105MN1,1007.5,Высокий,41.0,2024-06-26 00:00:00,2.0,36.8,1000.0,4.0,147.2,14.0,14.61,515.0,https://www.tinkoff.ru/invest/bonds/RU000A105MN1/,Не важен / Неизвестно
0,ДОМ.РФ ИА 006P,RU000A0ZZV86,139.300122,Средний,289.0,2024-05-28 00:00:00,1.0,3.22,151.71,4.0,12.88,96.0,9.25,309.0,https://www.tinkoff.ru/invest/bonds/RU000A0ZZV86/,Не важен / Неизвестно
0,ОФЗ 29015,SU29015RMFS3,997.77,Высокий,54.0,2024-04-24 00:00:00,29.0,32.02,1000.0,4.0,128.08,18.0,12.84,576.0,https://www.tinkoff.ru/invest/bonds/SU29015RMFS3/,Не важен / Неизвестно
0,ОФЗ 29013,SU29013RMFS8,992.95,Высокий,77.0,2024-06-26 00:00:00,2.0,33.76,1000.0,4.0,135.04,26.0,13.6,878.0,https://www.tinkoff.ru/invest/bonds/SU29013RMFS8/,Не важен / Неизвестно
0,СОПФ Инфраструктурные облигации выпуск 6,RU000A106P97,1002.0,Высокий,40.0,2024-05-30 00:00:00,15.0,36.28,1000.0,4.0,145.12,13.0,14.48,472.0,https://www.tinkoff.ru/invest/bonds/RU000A106P97/,Не важен / Неизвестно
0,РЕСО-Лизинг выпуск 6,RU000A1049Y7,989.2,Высокий,20.0,2024-06-13 00:00:00,53.0,58.03,1000.0,2.0,116.06,3.0,11.73,174.0,https://www.tinkoff.ru/invest/bonds/RU000A1049Y7/,Не важен / Неизвестно
0,ВЭБ.РФ ПБО-002Р-39,RU000A107AU7,1001.7,Высокий,73.0,2024-05-30 00:00:00,15.0,0.0,1000.0,4.0,0.0,24.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107AU7/,Не важен / Неизвестно
0,МБЭС 002P-02,RU000A107DS5,1010.0,Высокий,32.0,2024-06-17 00:00:00,53.0,0.0,1000.0,2.0,0.0,5.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107DS5/,Не важен / Неизвестно
0,Газпром Нефть 003P-10R,RU000A107UW1,1007.3,Высокий,34.0,2024-04-28 00:00:00,1.0,12.35,1000.0,12.0,148.2,34.0,14.71,420.0,https://www.tinkoff.ru/invest/bonds/RU000A107UW1/,Не важен / Неизвестно
0,Газпром нефть 003P-07R,RU000A107605,999.9,Высокий,43.0,2024-05-07 00:00:00,26.0,35.67,1000.0,4.0,142.68,14.0,14.27,499.0,https://www.tinkoff.ru/invest/bonds/RU000A107605/,Не важен / Неизвестно
0,РЕСО-Лизинг БО-02П выпуск 1,RU000A104V26,1049.9,Высокий,26.0,2024-06-04 00:00:00,62.0,62.03,1000.0,2.0,124.06,4.0,11.82,248.0,https://www.tinkoff.ru/invest/bonds/RU000A104V26/,Не важен / Неизвестно
0,ОФЗ 29025,SU29025RMFS2,976.04,Высокий,160.0,2024-05-29 00:00:00,14.0,33.41,1000.0,4.0,133.64,53.0,13.69,1771.0,https://www.tinkoff.ru/invest/bonds/SU29025RMFS2/,Не важен / Неизвестно
0,Норильский никель ЗО26-Д,RU000A107C67,87473.650078,Высокий,30.0,2024-04-27 00:00:00,1113.0,1125.0,92366.0,2.0,2250.0,5.0,2.57,5625.0,https://www.tinkoff.ru/invest/bonds/RU000A107C67/,Не важен / Неизвестно
0,Газпромбанк 005P-02P,RU000A107F49,999.8,Высокий,38.0,2024-04-20 00:00:00,5.0,11.74,1000.0,12.0,140.88,38.0,14.09,446.0,https://www.tinkoff.ru/invest/bonds/RU000A107F49/,Не важен / Неизвестно
0,РЕСО-Лизинг БО-02П-05,RU000A1075J3,1000.0,Высокий,114.0,2024-05-01 00:00:00,30.0,37.5,1000.0,4.0,150.0,38.0,15.0,1425.0,https://www.tinkoff.ru/invest/bonds/RU000A1075J3/,Не важен / Неизвестно
0,Россети 001Р-11R,RU000A107CG2,1000.7,Высокий,68.0,2024-04-10 00:00:00,10.0,12.18,1000.0,12.0,146.16,68.0,14.61,828.0,https://www.tinkoff.ru/invest/bonds/RU000A107CG2/,Не важен / Неизвестно
0,АФК Система выпуск 27,RU000A107GX8,1001.1,Высокий,44.0,2024-06-25 00:00:00,3.0,37.41,1000.0,4.0,149.64,15.0,14.95,561.0,https://www.tinkoff.ru/invest/bonds/RU000A107GX8/,Не важен / Неизвестно
0,Газпром Капитал БО-002P-10,RU000A107084,992.2,Высокий,48.0,2024-04-09 00:00:00,38.0,33.84,1000.0,4.0,135.36,16.0,13.64,541.0,https://www.tinkoff.ru/invest/bonds/RU000A107084/,Не важен / Неизвестно
0,TCS-perp2,RU000A107746,76816.460998,Высокий,,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107746/,Не важен / Неизвестно
0,СОПФ Инфраструктурные облигации выпуск 8,RU000A107TK8,997.2,Средний,58.0,2024-05-29 00:00:00,15.0,0.0,1000.0,4.0,0.0,19.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107TK8/,Не важен / Неизвестно
0,МТС-Банк выпуск 001P-03,RU000A107456,1006.0,Высокий,30.0,2024-04-24 00:00:00,33.0,36.8,1000.0,4.0,147.2,10.0,14.63,368.0,https://www.tinkoff.ru/invest/bonds/RU000A107456/,Не важен / Неизвестно
0,ППК РЭО выпуск 2,RU000A106169,1024.6,Средний,104.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A106169/,Не важен / Неизвестно
0,Газпром Капитал БО-002Р-11,RU000A107ET1,996.0,Высокий,44.0,2024-06-18 00:00:00,6.0,36.63,1000.0,4.0,146.52,15.0,14.71,549.0,https://www.tinkoff.ru/invest/bonds/RU000A107ET1/,Не важен / Неизвестно
0,Металлоинвест 001Р-06,RU000A1079S6,1002.0,Высокий,43.0,2024-05-28 00:00:00,16.0,0.0,1000.0,4.0,0.0,14.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1079S6/,Не важен / Неизвестно
0,РЕСО-Лизинг БО-02П-02,RU000A105HH3,1000.0,Высокий,103.0,2024-05-27 00:00:00,63.0,56.29,1000.0,2.0,112.58,17.0,11.26,957.0,https://www.tinkoff.ru/invest/bonds/RU000A105HH3/,Не важен / Неизвестно
0,АФК Система выпуск 28,RU000A107SM6,999.1,Высокий,46.0,2024-05-16 00:00:00,22.0,0.0,1000.0,4.0,0.0,15.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107SM6/,Не важен / Неизвестно
0,ОФЗ 29023,SU29023RMFS7,984.79,Высокий,124.0,2024-06-05 00:00:00,11.0,33.49,1000.0,4.0,133.96,41.0,13.6,1373.0,https://www.tinkoff.ru/invest/bonds/SU29023RMFS7/,Не важен / Неизвестно
0,МТС 002P-02,RU000A1078S8,995.6,Высокий,55.0,2024-05-22 00:00:00,19.0,0.0,1000.0,4.0,0.0,18.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A1078S8/,Не важен / Неизвестно
0,ВЭБ.РФ выпуск 4,RU000A106LL5,1014.3,Высокий,100.0,2024-06-05 00:00:00,12.0,37.5,1000.0,4.0,150.0,33.0,14.79,1238.0,https://www.tinkoff.ru/invest/bonds/RU000A106LL5/,Не важен / Неизвестно
0,ДОМ.РФ ИА 002P,RU000A0ZYJT2,66.606936,Средний,264.0,2024-04-28 00:00:00,1.0,1.65,69.08,4.0,6.6,88.0,9.91,145.0,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJT2/,Не важен / Неизвестно
0,ВЭБ.РФ ПБО-002Р-36,RU000A105YH8,1015.5,Высокий,77.0,2024-06-26 00:00:00,2.0,37.58,1000.0,4.0,150.32,26.0,14.8,977.0,https://www.tinkoff.ru/invest/bonds/RU000A105YH8/,Не важен / Неизвестно
0,Биннофарм Групп 001P-03,RU000A107E81,1007.5,Высокий,32.0,2024-06-17 00:00:00,7.0,0.0,1000.0,4.0,0.0,11.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107E81/,Не важен / Неизвестно
0,ВсеИнструменты.ру 001P-01,RU000A107GJ7,1019.1,Высокий,32.0,2024-04-23 00:00:00,4.0,13.22,1000.0,12.0,158.64,32.0,15.57,423.0,https://www.tinkoff.ru/invest/bonds/RU000A107GJ7/,Не важен / Неизвестно
0,Газпром Нефть 003P-08R,RU000A107HG1,1011.4,Высокий,32.0,2024-04-26 00:00:00,2.0,12.35,1000.0,12.0,148.2,32.0,14.65,395.0,https://www.tinkoff.ru/invest/bonds/RU000A107HG1/,Не важен / Неизвестно
0,Борец Капитал 001P-02,RU000A107BR1,1011.9,Высокий,19.0,2024-04-04 00:00:00,13.0,12.7,1000.0,12.0,152.4,19.0,15.06,241.0,https://www.tinkoff.ru/invest/bonds/RU000A107BR1/,Не важен / Неизвестно
0,ОФЗ 24021,SU24021RMFS6,1000.02,Высокий,0.0,2024-04-24 00:00:00,29.0,32.02,1000.0,4.0,128.08,0.0,12.81,0.0,https://www.tinkoff.ru/invest/bonds/SU24021RMFS6/,Не важен / Неизвестно
0,ДОМ.РФ ИА 001Р-25,RU000A105H23,604.166576,Средний,102.0,2024-04-28 00:00:00,0.0,4.79,698.62,12.0,57.48,102.0,9.51,489.0,https://www.tinkoff.ru/invest/bonds/RU000A105H23/,Не важен / Неизвестно
0,Сегежа 003P-03R,RU000A107BP5,993.5,Средний,29.0,2024-06-05 00:00:00,14.0,0.0,1000.0,4.0,0.0,10.0,0.0,0.0,https://www.tinkoff.ru/invest/bonds/RU000A107BP5/,Не важен / Неизвестно
0,ОФЗ 29020,SU29020RMFS3,999.26,Высокий,41.0,2024-06-26 00:00:00,2.0,33.76,1000.0,4.0,135.04,14.0,13.51,473.0,https://www.tinkoff.ru/invest/bonds/SU29020RMFS3/,Не важен / Неизвестно
0,ОФЗ 29024,SU29024RMFS5,977.6,Высокий,132.0,2024-05-01 00:00:00,26.0,32.45,1000.0,4.0,129.8,44.0,13.28,1428.0,https://www.tinkoff.ru/invest/bonds/SU29024RMFS5/,Не важен / Неизвестно
0,ДОМ.РФ ИА БО-001Р-18,RU000A104UV0,767.972722,Высокий,97.0,2024-04-28 00:00:00,1.0,9.31,774.01,12.0,111.72,97.0,14.55,903.0,https://www.tinkoff.ru/invest/bonds/RU000A104UV0/,Не важен / Неизвестно
0,ДОМ.РФ ИА БО выпуск 9,RU000A103N43,498.062799,Средний,88.0,2024-05-28 00:00:00,4.0,9.83,599.57,4.0,39.32,29.0,7.89,285.0,https://www.tinkoff.ru/invest/bonds/RU000A103N43/,Не важен / Неизвестно
0,ОФЗ 29018,SU29018RMFS7,992.59,Высокий,91.0,2024-06-05 00:00:00,11.0,33.49,1000.0,4.0,133.96,30.0,13.5,1005.0,https://www.tinkoff.ru/invest/bonds/SU29018RMFS7/,Не важен / Неизвестно
0,Металлоинвест 001P-04,RU000A105W08,1029.9,Высокий,34.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A105W08/,Не важен / Неизвестно
0,ДОМ.РФ ИА 018P,RU000A102D46,326.426922,Средний,322.0,2024-05-28 00:00:00,2.0,5.13,415.46,4.0,20.52,107.0,6.29,549.0,https://www.tinkoff.ru/invest/bonds/RU000A102D46/,Не важен / Неизвестно
0,ОФЗ 29019,SU29019RMFS5,995.09,Высокий,63.0,2024-04-24 00:00:00,29.0,32.02,1000.0,4.0,128.08,21.0,12.87,672.0,https://www.tinkoff.ru/invest/bonds/SU29019RMFS5/,Не важен / Неизвестно
0,Газпром Капитал БО-002P-09,RU000A107050,992.1,Высокий,48.0,2024-04-09 00:00:00,38.0,33.84,1000.0,4.0,135.36,16.0,13.64,541.0,https://www.tinkoff.ru/invest/bonds/RU000A107050/,Не важен / Неизвестно
0,ВЭБ.РФ ПБО-2 выпуск 31,RU000A1042W6,1009.3,Высокий,54.0,2024-04-24 00:00:00,32.0,34.8,1000.0,4.0,139.2,18.0,13.79,626.0,https://www.tinkoff.ru/invest/bonds/RU000A1042W6/,Не важен / Неизвестно
0,ОФЗ 29017,SU29017RMFS9,989.01,Высокий,100.0,2024-06-05 00:00:00,11.0,33.49,1000.0,4.0,133.96,33.0,13.54,1105.0,https://www.tinkoff.ru/invest/bonds/SU29017RMFS9/,Не важен / Неизвестно
0,Альфа-Банк 001Р выпуск 7,RU000A106VT7,1001.0,Высокий,5.0,2024-04-22 00:00:00,,11.05,1000.0,12.0,132.6,5.0,13.25,55.0,https://www.tinkoff.ru/invest/bonds/RU000A106VT7/,Не важен / Неизвестно
0,Селигдар Золотые облигации,RU000A1062M5,7064.392683,Высокий,47.0,2024-04-05 00:00:00,87.0,78.39,6575.81,4.0,313.56,16.0,4.44,1254.0,https://www.tinkoff.ru/invest/bonds/RU000A1062M5/,Не важен / Неизвестно
0,КИВИ Финанс 001Р-02,RU000A107548,903.1,Низкий,42.0,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107548/,Не важен / Неизвестно
0,TCS-perp1,RU000A107738,95004.250058,Высокий,,,,,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A107738/,Не важен / Неизвестно
